1077464	Bacteria
1077464	Bacteria
1077464	Bacteria
1077464	Bacteria
1077464	Bacteria
1077464	Bacteria
1077464	Bacteria
1077464	Bacteria
1077464	Bacteria
1077464	Bacteria
1077675	Bacteria
1077942	Bacteria
1078050	Bacteria
1078480	Bacteria
1079859	Bacteria
1079994	Bacteria
1079994	Bacteria
1079	Bacteria
1079	Bacteria
1079	Bacteria
1079	Bacteria
108003	Bacteria
108015	Bacteria
108015	Bacteria
108015	Bacteria
108015	Bacteria
1080227	Bacteria
1082276	Bacteria
1082345	Bacteria
1082479	Bacteria
1082580	Bacteria
1082851	Bacteria
1082	Bacteria
1082	Bacteria
108486	Bacteria
1085644	Bacteria
1085647	Bacteria
1086013	Bacteria
108619	Bacteria
108619	Bacteria
108619	Bacteria
108619	Bacteria
108619	Bacteria
108619	Bacteria
108619	Bacteria
108619	Bacteria
1086393	Bacteria
1089305	Bacteria
108980	Bacteria
108980	Bacteria
108980	Bacteria
108980	Bacteria
108980	Bacteria
108981	Bacteria
108981	Bacteria
108981	Bacteria
108981	Bacteria
1090615	Bacteria
109232	Bacteria
1092	Bacteria
109328	Bacteria
109328	Bacteria
109328	Bacteria
1093900	Eukaryota
109472	Bacteria
1094	Bacteria
1094	Bacteria
1095776	Archaea
1095777	Bacteria
1095778	Archaea
1096246	Bacteria
1096341	Bacteria
1096779	Bacteria
1097667	Bacteria
109790	Bacteria
109790	Bacteria
109790	Bacteria
109895	Eukaryota
1098	Bacteria
1099853	Bacteria
1101402	Bacteria
110321	Bacteria
110322	Bacteria
1104324	Archaea
110500	Bacteria
110505	Bacteria
110505	Bacteria
110505	Bacteria
1105143	Bacteria
1105145	Bacteria
110539	Bacteria
110845	Bacteria
1108595	Bacteria
1108595	Bacteria
1108595	Bacteria
1108812	Bacteria
110935	Bacteria
1109412	Bacteria
1109412	Bacteria
1109740	Bacteria
111015	Bacteria
111105	Bacteria
111105	Bacteria
1111760	Bacteria
1112	Bacteria
1115758	Bacteria
1117645	Bacteria
1117645	Bacteria
1117645	Bacteria
1117645	Bacteria
1117645	Bacteria
1117645	Bacteria
1117702	Bacteria
1117707	Bacteria
1117708	Bacteria
111806	Bacteria
1118202	Bacteria
1118202	Bacteria
111831	Bacteria
1118379	Bacteria
1119534	Bacteria
111955	Archaea
112002	Bacteria
1120045	Bacteria
1120045	Bacteria
1121298	Bacteria
112140	Bacteria
1122204	Bacteria
1122252	Bacteria
1122261	Bacteria
112234	Bacteria
112234	Bacteria
112248	Bacteria
1122941	Bacteria
112331	Bacteria
1123352	Bacteria
1123755	Bacteria
1123756	Bacteria
112413	Bacteria
112413	Bacteria
1124188	Bacteria
1124626	Bacteria
1124761	Bacteria
1124835	Bacteria
1124835	Bacteria
1124835	Bacteria
1125876	Bacteria
1125964	Bacteria
1126833	Bacteria
1128664	Bacteria
1128676	Bacteria
1128677	Bacteria
112901	Bacteria
112903	Bacteria
112904	Bacteria
112904	Bacteria
1129133	Bacteria
1130080	Bacteria
1130819	Bacteria
113107	Bacteria
113107	Bacteria
113107	Bacteria
1131292	Bacteria
1132028	Bacteria
113226	Eukaryota
113226	Eukaryota
1133106	Bacteria
1133344	Bacteria
1134406	Bacteria
1134435	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
1134687	Bacteria
113559	Bacteria
113562	Bacteria
113567	Bacteria
113568	Bacteria
1135990	Bacteria
1136497	Bacteria
113653	Archaea
113653	Archaea
113653	Archaea
113653	Archaea
1137799	Bacteria
1137988	Bacteria
1137989	Bacteria
1137989	Bacteria
1137991	Bacteria
1137993	Bacteria
1137994	Bacteria
1138194	Bacteria
1138585	Bacteria
114090	Bacteria
114155	Eukaryota
114155	Eukaryota
114155	Eukaryota
1141657	Bacteria
1141874	Bacteria
1141890	Bacteria
114249	Bacteria
114404	Bacteria
1144522	Eukaryota
1144548	Bacteria
1144553	Bacteria
1144618	Bacteria
1144750	Bacteria
114527	Bacteria
114529	Archaea
114529	Archaea
114686	Bacteria
114699	Bacteria
1147123	Bacteria
114742	Eukaryota
114880	Bacteria
114881	Bacteria
114885	Bacteria
114977	Bacteria
114	Bacteria
1150112	Bacteria
1150298	Bacteria
1150298	Bacteria
1150298	Bacteria
1150368	Bacteria
1153	Bacteria
1153	Bacteria
1153	Bacteria
115433	Bacteria
115553	Bacteria
115553	Bacteria
115555	Bacteria
115561	Bacteria
115561	Bacteria
1155689	Bacteria
1155722	Bacteria
1155944	Bacteria
1156395	Bacteria
1156395	Bacteria
1156985	Bacteria
1157490	Bacteria
115783	Bacteria
1157962	Eukaryota
1158459	Bacteria
115852	Bacteria
1159556	Eukaryota
1159556	Eukaryota
115979	Bacteria
1160091	Bacteria
1160091	Bacteria
1160095	Bacteria
116085	Bacteria
116085	Bacteria
116090	Bacteria
1160	Bacteria
1160	Bacteria
1160	Bacteria
1160	Bacteria
116188	Bacteria
116188	Bacteria
1162633	Bacteria
1162967	Bacteria
1162970	Bacteria
1165689	Bacteria
1165852	Bacteria
1166073	Bacteria
1166078	Bacteria
1166257	Bacteria
1168034	Bacteria
1168034	Bacteria
1168035	Bacteria
116849	Bacteria
117157	Bacteria
117187	Eukaryota
117187	Eukaryota
117187	Eukaryota
117187	Eukaryota
1172189	Eukaryota
1172189	Eukaryota
1172190	Bacteria
1173061	Eukaryota
1173111	Bacteria
1173584	Bacteria
1173995	Bacteria
1174501	Bacteria
1175486	Bacteria
117567	Bacteria
1176176	Bacteria
1176177	Bacteria
1176198	Bacteria
1176198	Bacteria
1176243	Bacteria
1176257	Bacteria
1176257	Bacteria
1176646	Bacteria
1177574	Bacteria
1177755	Bacteria
1177982	Bacteria
1177982	Bacteria
117820	Eukaryota
1178537	Bacteria
1179467	Bacteria
1179777	Bacteria
118060	Bacteria
118062	Archaea
118126	Archaea
1181271	Bacteria
1181271	Bacteria
1181879	Bacteria
1181884	Bacteria
1181886	Bacteria
118246	Bacteria
1184387	Bacteria
1185415	Bacteria
1185766	Bacteria
1186196	Archaea
1187080	Bacteria
1187852	Bacteria
1188319	Bacteria
1189126	Bacteria
1189325	Bacteria
118967	Bacteria
119000	Bacteria
1190415	Bacteria
1190415	Bacteria
1190417	Bacteria
119206	Bacteria
119206	Bacteria
119206	Bacteria
119219	Bacteria
119219	Bacteria
119219	Bacteria
119224	Bacteria
1193500	Bacteria
1193682	Bacteria
1193713	Bacteria
1194090	Bacteria
1194427	Bacteria
1195760	Bacteria
119602	Bacteria
119602	Bacteria
119602	Bacteria
119602	Bacteria
119602	Bacteria
119602	Bacteria
119602	Bacteria
1196081	Eukaryota
1196083	Bacteria
1196083	Bacteria
1196083	Bacteria
1196083	Bacteria
1196083	Bacteria
1196083	Bacteria
1196083	Bacteria
1196083	Bacteria
1196083	Bacteria
1196083	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196095	Bacteria
1196353	Bacteria
119641	Bacteria
1197717	Bacteria
1197717	Bacteria
1197950	Bacteria
1198245	Bacteria
119927	Eukaryota
119927	Eukaryota
119927	Eukaryota
119981	Bacteria
119981	Bacteria
1201031	Bacteria
120107	Bacteria
120107	Bacteria
120213	Bacteria
120213	Bacteria
120213	Bacteria
120213	Bacteria
1202724	Bacteria
1202768	Archaea
1202772	Eukaryota
120370	Bacteria
120377	Bacteria
1204385	Bacteria
1206085	Bacteria
1207057	Bacteria
1208308	Bacteria
1208324	Bacteria
120956	Bacteria
120959	Bacteria
120959	Bacteria
120959	Bacteria
1209954	Bacteria
1211806	Bacteria
1211807	Bacteria
1211807	Bacteria
1211807	Bacteria
121277	Archaea
121290	Bacteria
121292	Bacteria
121292	Bacteria
1213189	Eukaryota
1213358	Bacteria
1213358	Bacteria
1213861	Bacteria
1214077	Bacteria
121428	Bacteria
121428	Bacteria
1214573	Eukaryota
1214928	Bacteria
1214928	Bacteria
1214928	Bacteria
1214928	Bacteria
1214928	Bacteria
1215089	Bacteria
1215925	Bacteria
121616	Bacteria
121616	Bacteria
1216932	Bacteria
121719	Bacteria
121719	Bacteria
121734	Bacteria
121759	Eukaryota
121759	Eukaryota
1217970	Bacteria
121821	Bacteria
1218492	Bacteria
1218493	Bacteria
1218493	Bacteria
1218494	Bacteria
1218494	Bacteria
1218495	Bacteria
1218506	Bacteria
1218507	Bacteria
1218507	Bacteria
1218508	Bacteria
1219383	Bacteria
1220188	Eukaryota
1220188	Eukaryota
1220495	Bacteria
1221500	Bacteria
1221500	Bacteria
1221500	Bacteria
1222016	Bacteria
1223514	Bacteria
122355	Bacteria
122368	Eukaryota
1225127	Bacteria
1226327	Bacteria
1227549	Bacteria
1229621	Bacteria
122	Bacteria
122	Bacteria
1230097	Eukaryota
1230533	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1231	Bacteria
1232426	Bacteria
1232430	Bacteria
1232575	Bacteria
123320	Bacteria
1234680	Bacteria
1236046	Bacteria
1236046	Bacteria
1236046	Bacteria
1236046	Bacteria
1236046	Bacteria
1236220	Bacteria
1236770	Bacteria
123820	Bacteria
123822	Bacteria
123824	Bacteria
123899	Bacteria
1241761	Bacteria
1242148	Bacteria
1242689	Bacteria
1242993	Bacteria
1243014	Bacteria
1244108	Bacteria
1244531	Bacteria
1244869	Bacteria
1245526	Bacteria
1245	Bacteria
1245	Bacteria
1245	Bacteria
1245	Bacteria
1245	Bacteria
1246530	Bacteria
1246	Bacteria
1246	Bacteria
1246	Bacteria
1246	Bacteria
1246	Bacteria
1246	Bacteria
1247510	Bacteria
1247520	Bacteria
1247	Bacteria
1247	Bacteria
1247	Bacteria
1247	Bacteria
1247	Bacteria
1247	Bacteria
1247	Bacteria
1247	Bacteria
1247	Bacteria
1249101	Bacteria
1249101	Bacteria
1249	Bacteria
1249	Bacteria
1249	Bacteria
1249	Bacteria
1249	Bacteria
1249	Bacteria
124	Bacteria
124	Bacteria
124	Bacteria
124	Bacteria
1251	Bacteria
125288	Bacteria
1252	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1254	Bacteria
1255	Bacteria
1255	Bacteria
1255	Bacteria
1255	Bacteria
1255	Bacteria
1255	Bacteria
1255	Bacteria
1255	Bacteria
1258546	Bacteria
1259973	Bacteria
1260918	Bacteria
1260955	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1260	Bacteria
1261403	Bacteria
126156	Bacteria
1261	Bacteria
1261	Bacteria
1262550	Bacteria
1262554	Bacteria
1263550	Bacteria
1263550	Bacteria
126385	Bacteria
126385	Bacteria
126385	Bacteria
1264899	Bacteria
1264	Bacteria
1264	Bacteria
1265740	Bacteria
1265	Bacteria
1265	Bacteria
1265	Bacteria
1265	Bacteria
1265	Bacteria
1265	Bacteria
126673	Bacteria
126673	Bacteria
1266829	Bacteria
1267021	Bacteria
1267021	Bacteria
1267768	Bacteria
1267768	Bacteria
1267769	Bacteria
1267	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1270	Bacteria
1271	Bacteria
1272	Bacteria
1272	Bacteria
1273429	Bacteria
1273442	Bacteria
1273541	Archaea
1273541	Archaea
1273541	Archaea
1273	Bacteria
1273	Bacteria
1273	Bacteria
127458	Bacteria
1274	Bacteria
1274	Bacteria
1274	Bacteria
1274	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1275	Bacteria
1276757	Bacteria
1276936	Bacteria
1276936	Bacteria
1276936	Bacteria
1276936	Bacteria
1276936	Bacteria
1277351	Archaea
1278207	Bacteria
1278232	Bacteria
1280376	Bacteria
1280637	Bacteria
1280837	Eukaryota
1280846	Bacteria
1280847	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
1280	Bacteria
128104	Bacteria
1281767	Bacteria
1281	Bacteria
1281	Bacteria
1282858	Bacteria
1282883	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1282	Bacteria
1283	Bacteria
1283	Bacteria
1283	Bacteria
1283	Bacteria
1283	Bacteria
1284	Bacteria
1284	Bacteria
1284	Bacteria
1284	Bacteria
1284	Bacteria
1285192	Bacteria
1285242	Bacteria
1285928	Bacteria
1286148	Bacteria
1286180	Bacteria
1286181	Bacteria
1286	Bacteria
1286	Bacteria
1286	Bacteria
1286	Bacteria
1286	Bacteria
1286	Bacteria
1287055	Bacteria
1287055	Bacteria
1287735	Bacteria
128780	Bacteria
128780	Bacteria
128780	Bacteria
128780	Bacteria
128785	Bacteria
128785	Bacteria
1287877	Bacteria
1287878	Bacteria
1288385	Bacteria
1288388	Bacteria
1288494	Bacteria
1288495	Bacteria
1288	Bacteria
1288	Bacteria
1288	Bacteria
1288	Bacteria
1288	Bacteria
1288	Bacteria
128944	Bacteria
1289519	Bacteria
1290	Bacteria
1290	Bacteria
1290	Bacteria
1290	Bacteria
1291556	Bacteria
12915	Archaea
1292	Bacteria
1292	Bacteria
1292	Bacteria
1292	Bacteria
1292	Bacteria
129338	Bacteria
129338	Bacteria
129338	Bacteria
1293439	Bacteria
1293440	Bacteria
1293441	Bacteria
1293442	Bacteria
129364	Eukaryota
129364	Eukaryota
129364	Eukaryota
1293	Bacteria
1293	Bacteria
1293	Bacteria
1293	Bacteria
1293	Bacteria
1294	Bacteria
1295392	Bacteria
1295609	Bacteria
1295609	Bacteria
1295609	Bacteria
1295609	Bacteria
1295609	Bacteria
1295609	Bacteria
1295609	Bacteria
129578	Bacteria
129578	Bacteria
1295	Bacteria
1295	Bacteria
1296536	Bacteria
1296538	Bacteria
1296540	Bacteria
1296565	Bacteria
12968	Eukaryota
1296	Bacteria
1296	Bacteria
1296	Bacteria
1296	Bacteria
1296	Bacteria
1297617	Bacteria
1297617	Bacteria
129817	Bacteria
129817	Bacteria
129847	Bacteria
129847	Bacteria
129847	Bacteria
129921	Bacteria
129921	Bacteria
1299341	Bacteria
1299998	Bacteria
1300267	Bacteria
130049	Bacteria
130049	Bacteria
1301915	Archaea
1302690	Bacteria
1302730	Bacteria
1302	Bacteria
1302	Bacteria
1302	Bacteria
1302	Bacteria
1302	Bacteria
1302	Bacteria
1302	Bacteria
1302	Bacteria
1302	Bacteria
1302	Bacteria
1302	Bacteria
1303579	Bacteria
1303590	Bacteria
1303590	Bacteria
1303590	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1303	Bacteria
1304284	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1304	Bacteria
1305675	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1305	Bacteria
1306852	Bacteria
1306993	Bacteria
1306993	Bacteria
1306	Bacteria
1306	Bacteria
1306	Bacteria
1306	Bacteria
13076	Bacteria
1307761	Bacteria
1307763	Bacteria
130788	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1307	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1308	Bacteria
1309	Bacteria
1309	Bacteria
131109	Bacteria
131109	Bacteria
131111	Bacteria
131111	Bacteria
131112	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1311	Bacteria
1312183	Bacteria
1312852	Bacteria
1312852	Bacteria
1312852	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1313	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
1314	Bacteria
131568	Bacteria
13160	Bacteria
13160	Bacteria
1316803	Bacteria
1318743	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
1318	Bacteria
